Field Name	Parse statement	Description	Sample value from Log
resource_ecsClusterDetails_taskDetails_containers_image	json_extract(resource, "$.ecsClusterDetails.taskDetails.containers.image")	
resource_ecsClusterDetails_taskDetails_containers_imagePrefix	json_extract(resource, "$.ecsClusterDetails.taskDetails.containers.imagePrefix")	
resource_ecsClusterDetails_taskDetails_containers_imageUid	json_extract(resource, "$.ecsClusterDetails.taskDetails.containers.imageUid")	
resource_ecsClusterDetails_taskDetails_containers_name	json_extract(resource, "$.ecsClusterDetails.taskDetails.containers.name")	
resource_ecsClusterDetails_taskDetails_containers_securityContext_privileged	json_extract(resource, "$.ecsClusterDetails.taskDetails.containers.securityContext.privileged")	
resource_ecsClusterDetails_taskDetails_containers_volumeMounts_mountPath	json_extract(resource, "$.ecsClusterDetails.taskDetails.containers.volumeMounts.mountPath")	
resource_ecsClusterDetails_taskDetails_containers_volumeMounts_name	json_extract(resource, "$.ecsClusterDetails.taskDetails.containers.volumeMounts.name")	
resource_ecsClusterDetails_taskDetails_createdAt	json_extract(resource, "$.ecsClusterDetails.taskDetails.createdAt")	
resource_ecsClusterDetails_taskDetails_definitionArn	json_extract(resource, "$.ecsClusterDetails.taskDetails.definitionArn")	
resource_ecsClusterDetails_taskDetails_group	json_extract(resource, "$.ecsClusterDetails.taskDetails.group")	
resource_ecsClusterDetails_taskDetails_launchType	json_extract(resource, "$.ecsClusterDetails.taskDetails.launchType")	
resource_ecsClusterDetails_taskDetails_startedAt	json_extract(resource, "$.ecsClusterDetails.taskDetails.startedAt")	
resource_ecsClusterDetails_taskDetails_startedBy	json_extract(resource, "$.ecsClusterDetails.taskDetails.startedBy")	
resource_ecsClusterDetails_taskDetails_version	json_extract(resource, "$.ecsClusterDetails.taskDetails.version")	
resource_ecsClusterDetails_taskDetails_volumes_hostPath_path	json_extract(resource, "$.ecsClusterDetails.taskDetails.volumes.hostPath.path")	
resource_ecsClusterDetails_taskDetails_volumes_name	json_extract(resource, "$.ecsClusterDetails.taskDetails.volumes.name")	
resource_eksClusterDetails_arn	json_extract(resource, "$.eksClusterDetails.arn")	
resource_eksClusterDetails_createdAt	json_extract(resource, "$.eksClusterDetails.createdAt")	
resource_eksClusterDetails_name	json_extract(resource, "$.eksClusterDetails.name")	
resource_eksClusterDetails_status	json_extract(resource, "$.eksClusterDetails.status")	
resource_eksClusterDetails_tags_key	json_extract(resource, "$.eksClusterDetails.tags.key")	
resource_eksClusterDetails_tags_value	json_extract(resource, "$.eksClusterDetails.tags.value")	
resource_eksClusterDetails_vpcId	json_extract(resource, "$.eksClusterDetails.vpcId")	
resource_instanceDetails_availabilityZone	json_extract(resource, "$.instanceDetails.availabilityZone")	
resource_instanceDetails_iamInstanceProfile	json_extract(resource, "$.instanceDetails.iamInstanceProfile")	
resource_instanceDetails_iamInstanceProfile_arn	json_extract(resource, "$.instanceDetails.iamInstanceProfile.arn")	
resource_instanceDetails_iamInstanceProfile_id	json_extract(resource, "$.instanceDetails.iamInstanceProfile.id")	
resource_instanceDetails_imageDescription	json_extract(resource, "$.instanceDetails.imageDescription")	
resource_instanceDetails_imageId	json_extract(resource, "$.instanceDetails.imageId")	
resource_instanceDetails_instanceId	json_extract(resource, "$.instanceDetails.instanceId")	
resource_instanceDetails_instanceState	json_extract(resource, "$.instanceDetails.instanceState")	
resource_instanceDetails_instanceType	json_extract(resource, "$.instanceDetails.instanceType")	
resource_instanceDetails_launchTime	json_extract(resource, "$.instanceDetails.launchTime")	
resource_instanceDetails_networkInterfaces_networkInterfaceId	json_extract(resource, "$.instanceDetails.networkInterfaces[0].networkInterfaceId")	
resource_instanceDetails_networkInterfaces_ownerId	json_extract(resource, "$.instanceDetails.networkInterfaces[0].ownerId")	
resource_instanceDetails_networkInterfaces_privateDnsName	json_extract(resource, "$.instanceDetails.networkInterfaces[0].privateDnsName")	
resource_instanceDetails_networkInterfaces_privateIpAddress	json_extract(resource, "$.instanceDetails.networkInterfaces[0].privateIpAddress")	
resource_instanceDetails_networkInterfaces_privateIpAddresses_privateDnsName	json_extract(resource, "$.instanceDetails.networkInterfaces[0].privateIpAddresses.privateDnsName")	
resource_instanceDetails_networkInterfaces_privateIpAddresses_privateIpAddress	json_extract(resource, "$.instanceDetails.networkInterfaces[0].privateIpAddresses.privateIpAddress")	
resource_instanceDetails_networkInterfaces_publicDnsName	json_extract(resource, "$.instanceDetails.networkInterfaces[0].publicDnsName")	
resource_instanceDetails_networkInterfaces_publicIp	json_extract(resource, "$.instanceDetails.networkInterfaces[0].publicIp")	
resource_instanceDetails_networkInterfaces_securityGroups_groupId	json_extract(resource, "$.instanceDetails.networkInterfaces[0].securityGroups.groupId")	
resource_instanceDetails_networkInterfaces_securityGroups_groupName	json_extract(resource, "$.instanceDetails.networkInterfaces[0].securityGroups.groupName")	
resource_instanceDetails_networkInterfaces_subnetId	json_extract(resource, "$.instanceDetails.networkInterfaces[0].subnetId")	
resource_instanceDetails_networkInterfaces_vpcId	json_extract(resource, "$.instanceDetails.networkInterfaces[0].vpcId")	
resource_instanceDetails_outpostArn	json_extract(resource, "$.instanceDetails.outpostArn")	
resource_instanceDetails_platform	json_extract(resource, "$.instanceDetails.platform")	
resource_instanceDetails_productCodes_productCodeId	json_extract(resource, "$.instanceDetails.productCodes.productCodeId")	
resource_instanceDetails_productCodes_productCodeType	json_extract(resource, "$.instanceDetails.productCodes.productCodeType")	
resource_instanceDetails_tags_key	arraymap(resource -> instanceDetails.tags[], json_extract_scalar("@element", "$.key"))	
resource_instanceDetails_tags_value	arraymap(resource -> instanceDetails.tags[], json_extract_scalar("@element", "$.value"))	
resource_kubernetesDetails_kubernetesUserDetails_groups	json_extract(resource, "$.kubernetesDetails.kubernetesUserDetails.groups")	
resource_kubernetesDetails_kubernetesUserDetails_impersonatedUser_groups	json_extract(resource, "$.kubernetesDetails.kubernetesUserDetails.impersonatedUser.groups")	
resource_kubernetesDetails_kubernetesUserDetails_impersonatedUser_username	json_extract(resource, "$.kubernetesDetails.kubernetesUserDetails.impersonatedUser.username")	
resource_kubernetesDetails_kubernetesUserDetails_sessionName	json_extract(resource, "$.kubernetesDetails.kubernetesUserDetails.sessionName")	
resource_kubernetesDetails_kubernetesUserDetails_uid	json_extract(resource, "$.kubernetesDetails.kubernetesUserDetails.uid")	
resource_kubernetesDetails_kubernetesUserDetails_username	json_extract(resource, "$.kubernetesDetails.kubernetesUserDetails.username")	
resource_kubernetesDetails_kubernetesWorkloadDetails	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails")	
resource_kubernetesDetails_kubernetesWorkloadDetails_containers_image	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.containers.image")	
resource_kubernetesDetails_kubernetesWorkloadDetails_containers_imagePrefix	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.containers.imagePrefix")	
resource_kubernetesDetails_kubernetesWorkloadDetails_containers_name	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.containers.name")	
resource_kubernetesDetails_kubernetesWorkloadDetails_containers_securityContext_privileged	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.containers.securityContext.privileged")	
resource_kubernetesDetails_kubernetesWorkloadDetails_containers_volumeMounts_mountPath	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.containers.volumeMounts.mountPath")	
resource_kubernetesDetails_kubernetesWorkloadDetails_containers_volumeMounts_name	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.containers.volumeMounts.name")	
resource_kubernetesDetails_kubernetesWorkloadDetails_creationTimestamp	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.creationTimestamp")	
resource_kubernetesDetails_kubernetesWorkloadDetails_hostIPC	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.hostIPC")	
resource_kubernetesDetails_kubernetesWorkloadDetails_hostNetwork	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.hostNetwork")	
resource_kubernetesDetails_kubernetesWorkloadDetails_hostPID	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.hostPID")	
resource_kubernetesDetails_kubernetesWorkloadDetails_labels	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.labels")	
resource_kubernetesDetails_kubernetesWorkloadDetails_name	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.name")	
resource_kubernetesDetails_kubernetesWorkloadDetails_namespace	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.namespace")	
resource_kubernetesDetails_kubernetesWorkloadDetails_podSecurityContext	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.podSecurityContext")	
resource_kubernetesDetails_kubernetesWorkloadDetails_selector	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.selector")	
resource_kubernetesDetails_kubernetesWorkloadDetails_serviceAccountName	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.serviceAccountName")	
resource_kubernetesDetails_kubernetesWorkloadDetails_type	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.type")	
resource_kubernetesDetails_kubernetesWorkloadDetails_uid	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.uid")	
resource_kubernetesDetails_kubernetesWorkloadDetails_volumes_hostPath_path	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.volumes.hostPath.path")	
resource_kubernetesDetails_kubernetesWorkloadDetails_volumes_name	json_extract(resource, "$.kubernetesDetails.kubernetesWorkloadDetails.volumes.name")	
resource_lambdaDetails_description	json_extract(resource, "$.lambdaDetails.description")	
resource_lambdaDetails_functionArn	json_extract(resource, "$.lambdaDetails.functionArn")	
resource_lambdaDetails_functionName	json_extract(resource, "$.lambdaDetails.functionName")	
resource_lambdaDetails_functionVersion	json_extract(resource, "$.lambdaDetails.functionVersion")	
resource_lambdaDetails_lastModifiedAt	json_extract(resource, "$.lambdaDetails.lastModifiedAt")	
resource_lambdaDetails_revisionId	json_extract(resource, "$.lambdaDetails.revisionId")	
resource_lambdaDetails_role	json_extract(resource, "$.lambdaDetails.role")	
resource_lambdaDetails_tags_key	json_extract(resource, "$.lambdaDetails.tags.key")	
resource_lambdaDetails_tags_value	json_extract(resource, "$.lambdaDetails.tags.value")	
resource_lambdaDetails_vpcConfig_securityGroups_groupId	json_extract(resource, "$.lambdaDetails.vpcConfig.securityGroups.groupId")	
resource_lambdaDetails_vpcConfig_securityGroups_groupName	json_extract(resource, "$.lambdaDetails.vpcConfig.securityGroups.groupName")	
resource_lambdaDetails_vpcConfig_subnetIds	json_extract(resource, "$.lambdaDetails.vpcConfig.subnetIds")	
resource_lambdaDetails_vpcConfig_vpcId	json_extract(resource, "$.lambdaDetails.vpcConfig.vpcId")	
resource_rdsDbInstanceDetails_dbClusterIdentifier	json_extract(resource, "$.rdsDbInstanceDetails.dbClusterIdentifier")	
resource_rdsDbInstanceDetails_dbInstanceArn	json_extract(resource, "$.rdsDbInstanceDetails.dbInstanceArn")	
resource_rdsDbInstanceDetails_dbInstanceIdentifier	json_extract(resource, "$.rdsDbInstanceDetails.dbInstanceIdentifier")	
resource_rdsDbInstanceDetails_engine	json_extract(resource, "$.rdsDbInstanceDetails.engine")	
resource_rdsDbInstanceDetails_engineVersion	json_extract(resource, "$.rdsDbInstanceDetails.engineVersion")	
resource_rdsDbInstanceDetails_tags_key	json_extract(resource, "$.rdsDbInstanceDetails.tags.key")	
resource_rdsDbInstanceDetails_tags_value	json_extract(resource, "$.rdsDbInstanceDetails.tags.value")	
resource_rdsDbUserDetails_application	json_extract(resource, "$.rdsDbUserDetails.application")	
resource_rdsDbUserDetails_authMethod	json_extract(resource, "$.rdsDbUserDetails.authMethod")	
resource_rdsDbUserDetails_database	json_extract(resource, "$.rdsDbUserDetails.database")	
resource_rdsDbUserDetails_ssl	json_extract(resource, "$.rdsDbUserDetails.ssl")	
resource_rdsDbUserDetails_user	json_extract(resource, "$.rdsDbUserDetails.user")	
resource_resourceType	json_extract(resource, "$.$Type")	
resource_s3BucketDetails_arn	json_extract(resource, "$.s3BucketDetails[0].arn")	
resource_s3BucketDetails_createdAt	json_extract(resource, "$.s3BucketDetails[0].createdAt")	
resource_s3BucketDetails_defaultServerSideEncryption	json_extract(resource, "$.s3BucketDetails[0].defaultServerSideEncryption")	
resource_s3BucketDetails_defaultServerSideEncryption_encryptionType	json_extract(resource, "$.s3BucketDetails[0].defaultServerSideEncryption.encryptionType")	
resource_s3BucketDetails_defaultServerSideEncryption_kmsMasterKeyArn	json_extract(resource, "$.s3BucketDetails[0].defaultServerSideEncryption.kmsMasterKeyArn")	
resource_s3BucketDetails_name	json_extract(resource, "$.s3BucketDetails[0].name")	
resource_s3BucketDetails_owner_id	json_extract(resource, "$.s3BucketDetails[0].owner.id")	
resource_s3BucketDetails_publicAccess_effectivePermission	json_extract_scalar(resource, "$.s3BucketDetails[0].publicAccess.effectivePermission")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_accountLevelPermissions_blockPublicAccess_blockPublicAcls	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.accountLevelPermissions.blockPublicAccess.blockPublicAcls")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_accountLevelPermissions_blockPublicAccess_blockPublicPolicy	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.accountLevelPermissions.blockPublicAccess.blockPublicPolicy")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_accountLevelPermissions_blockPublicAccess_ignorePublicAcls	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.accountLevelPermissions.blockPublicAccess.ignorePublicAcls")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_accountLevelPermissions_blockPublicAccess_restrictPublicBuckets	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.accountLevelPermissions.blockPublicAccess.restrictPublicBuckets")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_bucketLevelPermissions_accessControlList	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.bucketLevelPermissions.accessControlList")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_bucketLevelPermissions_accessControlList_allowsPublicfcloudtraReadAccess	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.bucketLevelPermissions.accessControlList.allowsPublicReadAccess")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_bucketLevelPermissions_accessControlList_allowsPublicWriteAccess	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.bucketLevelPermissions.accessControlList.allowsPublicWriteAccess")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_bucketLevelPermissions_blockPublicAccess	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.bucketLevelPermissions.blockPublicAccess")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_bucketLevelPermissions_blockPublicAccess_blockPublicAcls	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.bucketLevelPermissions.blockPublicAccess.blockPublicAcls")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_bucketLevelPermissions_blockPublicAccess_blockPublicPolicy	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.bucketLevelPermissions.blockPublicAccess.blockPublicPolicy")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_bucketLevelPermissions_blockPublicAccess_ignorePublicAcls	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.bucketLevelPermissions.blockPublicAccess.ignorePublicAcls")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_bucketLevelPermissions_blockPublicAccess_restrictPublicBuckets	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.bucketLevelPermissions.blockPublicAccess.restrictPublicBuckets")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_bucketLevelPermissions_bucketPolicy	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.bucketLevelPermissions.bucketPolicy")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_bucketLevelPermissions_bucketPolicy_allowsPublicReadAccess	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.bucketLevelPermissions.bucketPolicy.allowsPublicReadAccess")	
resource_s3BucketDetails_publicAccess_permissionConfiguration_bucketLevelPermissions_bucketPolicy_allowsPublicWriteAccess	json_extract(resource, "$.s3BucketDetails[0].publicAccess.permissionConfiguration.bucketLevelPermissions.bucketPolicy.allowsPublicWriteAccess")	
resource_s3BucketDetails_tags	json_extract(resource, "$.s3BucketDetails[0].tags")	
resource_s3BucketDetails_tags_key	json_extract(resource, "$.s3BucketDetails[0].tags.key")	
resource_s3BucketDetails_tags_value	json_extract(resource, "$.s3BucketDetails[0].tags.value")	
resource_s3BucketDetails_type	json_extract(resource, "$.s3BucketDetails[0].type")	
resource_s3BucketDetails_objectdetails_etag	json_extract_scalar(resource, "$.s3BucketDetails[0].s3ObjectDetails[0].eTag"), resource_s3BucketDetails_objectdetails_hash = json_extract_scalar(resource, "$.s3BucketDetails[0].s3ObjectDetails[0].hash"), resource_s3BucketDetails_objectdetails_key = json_extract_scalar(resource, "$.s3BucketDetails[0].s3ObjectDetails[0].key"), resource_s3BucketDetails_objectdetails_objectArn = json_extract_scalar(resource, "$.s3BucketDetails[0].s3ObjectDetails[0].objectArn"), resource_s3BucketDetails_objectdetails_versionId = json_extract_scalar(resource, "$.s3BucketDetails[0].s3ObjectDetails[0].versionId")	
service_action_actionType	json_extract(service, "$.action.actionType")	
service_action_awsApiCallAction_affectedResources_AWS__CloudTrail__Trail	replace(json_extract(service, "$.action.awsApiCallAction.affectedResources.AWS::EC2::Instance"), "\"", "")	
service_action_awsApiCallAction_affectedResources_AWS__EC2__Instance	replace(json_extract(service, "$.action.awsApiCallAction.affectedResources.AWS::EC2::Instance"), "\"", "")	
service_action_awsApiCallAction_affectedResources_AWS__S3__Bucket	replace(json_extract(service, "$.action.awsApiCallAction.affectedResources.AWS::S3::Bucket"), "\"", "")	
service_action_awsApiCallAction_api	json_extract(service, "$.action.awsApiCallAction.api")	
service_action_awsApiCallAction_callerType	json_extract(service, "$.action.awsApiCallAction.callerType")	
service_action_awsApiCallAction_domainDetails_domain	json_extract(service, "$.action.awsApiCallAction.domainDetails.domain")	
service_action_awsApiCallAction_errorCode	json_extract(service, "$.action.awsApiCallAction.errorCode")	
service_action_awsApiCallAction_remoteAccountDetails_accountId	json_extract(service, "$.action.awsApiCallAction.remoteAccountDetails.accountId")	
service_action_awsApiCallAction_remoteAccountDetails_affiliated	json_extract(service, "$.action.awsApiCallAction.remoteAccountDetails.affiliated")	
service_action_awsApiCallAction_remoteIpDetails_city_cityName	json_extract(service, "$.action.awsApiCallAction.remoteIpDetails.city.cityName")	
service_action_awsApiCallAction_remoteIpDetails_country_countryName	json_extract(service, "$.action.awsApiCallAction.remoteIpDetails.country.countryName")	
service_action_awsApiCallAction_remoteIpDetails_geoLocation_lat	json_extract(service, "$.action.awsApiCallAction.remoteIpDetails.geoLocation.lat")	
service_action_awsApiCallAction_remoteIpDetails_geoLocation_lon	json_extract(service, "$.action.awsApiCallAction.remoteIpDetails.geoLocation.lon")	
service_action_awsApiCallAction_remoteIpDetails_ipAddressV4	json_extract(service, "$.action.awsApiCallAction.remoteIpDetails.ipAddressV4")	
service_action_awsApiCallAction_remoteIpDetails_ipAddressV6	json_extract(service, "$.action.awsApiCallAction.remoteIpDetails.ipAddressV6")	
service_action_awsApiCallAction_remoteIpDetails_organization_asn	json_extract(service, "$.action.awsApiCallAction.remoteIpDetails.organization.asn")	
service_action_awsApiCallAction_remoteIpDetails_organization_asnOrg	json_extract(service, "$.action.awsApiCallAction.remoteIpDetails.organization.asnOrg")	
service_action_awsApiCallAction_remoteIpDetails_organization_isp	json_extract(service, "$.action.awsApiCallAction.remoteIpDetails.organization.isp")	
service_action_awsApiCallAction_remoteIpDetails_organization_org	json_extract(service, "$.action.awsApiCallAction.remoteIpDetails.organization.org")	
service_action_awsApiCallAction_serviceName	json_extract(service, "$.action.awsApiCallAction.$Name")	
service_action_dnsRequestAction_blocked	json_extract(service, "$.action.dnsRequestAction.blocked")	
service_action_dnsRequestAction_domain	json_extract(service, "$.action.dnsRequestAction.domain")	
service_action_dnsRequestAction_domainWithSuffix	json_extract(service, "$.action.dnsRequestAction.domainWithSuffix")	
service_action_dnsRequestAction_protocol	json_extract(service, "$.action.dnsRequestAction.protocol")	
service_action_kubernetesApiCallAction_namespace	json_extract(service, "$.action.kubernetesApiCallAction.namespace")	
service_action_kubernetesApiCallAction_parameters	json_extract(service, "$.action.kubernetesApiCallAction.parameters")	
service_action_kubernetesApiCallAction_remoteIpDetails_city_cityName	json_extract(service, "$.action.kubernetesApiCallAction.remoteIpDetails.city.cityName")	
service_action_kubernetesApiCallAction_remoteIpDetails_country_countryName	json_extract(service, "$.action.kubernetesApiCallAction.remoteIpDetails.country.countryName")	
service_action_kubernetesApiCallAction_remoteIpDetails_geoLocation_lat	json_extract(service, "$.action.kubernetesApiCallAction.remoteIpDetails.geoLocation.lat")	
service_action_kubernetesApiCallAction_remoteIpDetails_geoLocation_lon	json_extract(service, "$.action.kubernetesApiCallAction.remoteIpDetails.geoLocation.lon")	
service_action_kubernetesApiCallAction_remoteIpDetails_ipAddressV4	json_extract(service, "$.action.kubernetesApiCallAction.remoteIpDetails.ipAddressV4")	
service_action_kubernetesApiCallAction_remoteIpDetails_ipAddressV6	json_extract(service, "$.action.kubernetesApiCallAction.remoteIpDetails.ipAddressV6")	
service_action_kubernetesApiCallAction_remoteIpDetails_organization_asn	json_extract(service, "$.action.kubernetesApiCallAction.remoteIpDetails.organization.asn")	
service_action_kubernetesApiCallAction_remoteIpDetails_organization_asnOrg	json_extract(service, "$.action.kubernetesApiCallAction.remoteIpDetails.organization.asnOrg")	
service_action_kubernetesApiCallAction_remoteIpDetails_organization_isp	json_extract(service, "$.action.kubernetesApiCallAction.remoteIpDetails.organization.isp")	
service_action_kubernetesApiCallAction_remoteIpDetails_organization_org	json_extract(service, "$.action.kubernetesApiCallAction.remoteIpDetails.organization.org")	
service_action_kubernetesApiCallAction_requestUri	json_extract(service, "$.action.kubernetesApiCallAction.requestUri")	
service_action_kubernetesApiCallAction_resource	json_extract(service, "$.action.kubernetesApiCallAction.resource")	
service_action_kubernetesApiCallAction_resourceName	json_extract(service, "$.action.kubernetesApiCallAction.resourceName")	
service_action_kubernetesApiCallAction_sourceIPs	json_extract(service, "$.action.kubernetesApiCallAction.sourceIPs")	
service_action_kubernetesApiCallAction_statusCode	json_extract(service, "$.action.kubernetesApiCallAction.statusCode")	
service_action_kubernetesApiCallAction_subresource	json_extract(service, "$.action.kubernetesApiCallAction.subresource")	
service_action_kubernetesApiCallAction_userAgent	json_extract(service, "$.action.kubernetesApiCallAction.userAgent")	
service_action_kubernetesApiCallAction_verb	json_extract(service, "$.action.kubernetesApiCallAction.verb")	
service_action_kubernetesPermissionCheckedDetails	json_extract(service, "$.action.kubernetesPermissionCheckedDetails")	
service_action_kubernetesPermissionCheckedDetails_allowed	json_extract(service, "$.action.kubernetesPermissionCheckedDetails.allowed")	
service_action_kubernetesPermissionCheckedDetails_namespace	json_extract(service, "$.action.kubernetesPermissionCheckedDetails.namespace")	
