_raw_log
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:33:44.241+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:33:47.575+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:33:50.908+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:33:54.242+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:33:57.575+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ Accounting failure: shared secret mismatch or bad TACACS+ packet from device=auqqt35-sw6401 (ip=10.50.100.35) action_key=Failed timestamp=2024-07-01 06:33:57.797+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ Accounting failure: shared secret mismatch or bad TACACS+ packet from device=auqqt35-sw6401 (ip=10.50.100.35) action_key=Failed timestamp=2024-07-01 06:33:57.984+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ Accounting failure: shared secret mismatch or bad TACACS+ packet from device=auqqt35-sw6401 (ip=10.50.100.35) action_key=Failed timestamp=2024-07-01 06:33:58.154+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ Accounting failure: shared secret mismatch or bad TACACS+ packet from device=auqqt35-sw6401 (ip=10.50.100.35) action_key=Failed timestamp=2024-07-01 06:33:58.795+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ Accounting failure: shared secret mismatch or bad TACACS+ packet from device=auqqt35-sw6401 (ip=10.50.100.35) action_key=Failed timestamp=2024-07-01 06:33:59.105+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ Accounting failure: shared secret mismatch or bad TACACS+ packet from device=auqqt35-sw6401 (ip=10.50.100.35) action_key=Failed timestamp=2024-07-01 06:33:59.264+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ Accounting failure: shared secret mismatch or bad TACACS+ packet from device=auqqt35-sw6401 (ip=10.50.100.35) action_key=Failed timestamp=2024-07-01 06:33:59.421+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ Accounting failure: shared secret mismatch or bad TACACS+ packet from device=auqqt35-sw6401 (ip=10.50.100.35) action_key=Failed timestamp=2024-07-01 06:33:59.575+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:34:00.908+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:34:07.575+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:34:14.241+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ Accounting failure: shared secret mismatch or bad TACACS+ packet from device=auqqt35-sw6401 (ip=10.50.100.35) action_key=Failed timestamp=2024-07-01 06:34:15.438+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:34:17.575+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:34:20.908+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:34:24.241+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:34:27.575+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:34:30.908+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:34:34.241+10
<143>Jul 01 2024 06:34:54 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:34:44.241+10
<143>Jul 01 2024 06:35:45 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13035|null|1|session_id=R000c019a-08-6681c166 service_name=Policy server alert=Failed to get value for attributes=[Hostname] timestamp=2024-07-01 06:34:46.015+10
<143>Jul 01 2024 06:35:45 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13035||1|session_id=R000c019e-08-6681c190 service_name=Policy server alert=Failed to get value for attributes=[Hostname] timestamp=2024-07-01 06:35:28.685+10
<143>Jul 01 2024 06:35:51 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:35:37.575+10
<143>Jul 01 2024 06:35:51 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:35:44.241+10
<143>Jul 01 2024 06:35:51 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:35:47.575+10
<143>Jul 01 2024 06:35:51 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:35:37.575+10
<143>Jul 01 2024 06:35:51 10.152.23.157 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.135 action_key=Failed timestamp=2024-07-01 06:35:44.241+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:35:45.747+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:35:52.413+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:36:05.747+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:36:12.413+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:36:19.081+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:36:25.747+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:36:32.413+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:36:39.081+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:36:45.747+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:36:52.413+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:36:59.081+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:37:05.747+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:37:12.413+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:37:19.081+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:37:22.413+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:37:25.747+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:37:29.081+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:37:32.413+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:37:35.747+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13020||1|event_source=TACACS+ Server level=ERROR category=Request description=TACACS+ request from unknown NAD=10.152.23.46 action_key=Failed timestamp=2024-07-01 06:37:39.081+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13019||1|session_id=R000c019f-08-6681c1ad user_name=00e0429250b6 service_name=[BRC] Wired MAC Auth auth_method=MAC-AUTH auth_source=None nas_ip=10.27.100.10 nas_port=332 end_host_id=00-E0-42-92-50-B6 request_status=1 error_code=0 timestamp=2024-07-01 06:35:57+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13019||1|session_id=R000c01a1-08-6681c1b7 user_name=00901d03e51f service_name=[BRC] Wired MAC Auth auth_method=MAC-AUTH auth_source=Local:localhost nas_ip=10.27.100.10 nas_port=363 end_host_id=00-90-1D-03-E5-1F request_status=1 error_code=0 timestamp=2024-07-01 06:36:07+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13019||1|session_id=R000c01a5-08-6681c1e9 user_name=00e0429250b6 service_name=[BRC] Wired MAC Auth auth_method=MAC-AUTH auth_source=None nas_ip=10.27.100.10 nas_port=332 end_host_id=00-E0-42-92-50-B6 request_status=1 error_code=0 timestamp=2024-07-01 06:36:57+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13019||1|session_id=R000c01a7-08-6681c1f7 user_name=0001808919be service_name=[JSC] Wired MAC Auth auth_method=MAC-AUTH auth_source=None nas_ip=10.18.100.10 nas_port=716 end_host_id=00-01-80-89-19-BE request_status=1 error_code=0 timestamp=2024-07-01 06:37:11+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13019||1|session_id=R000c01a8-08-6681c1fd user_name=00901d03e51f service_name=[BRC] Wired MAC Auth auth_method=MAC-AUTH auth_source=Local:localhost nas_ip=10.27.100.10 nas_port=363 end_host_id=00-90-1D-03-E5-1F request_status=1 error_code=0 timestamp=2024-07-01 06:37:17+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13019||1|session_id=R000c01ab-08-6681c214 user_name=00125f17d498 service_name=[BRC] Wired MAC Auth auth_method=MAC-AUTH auth_source=None nas_ip=10.27.100.10 nas_port=491 end_host_id=00-12-5F-17-D4-98 request_status=1 error_code=0 timestamp=2024-07-01 06:37:40+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13021||1|session_id=R000c019f-08-6681c1ad monitor_mode=Disabled auth_type= roles=[Other], [User Authenticated] audit_apt=UNKNOWN spt=UNKNOWN enf_profiles=[BRC] Wired - AMP Guest timestamp=2024-07-01 06:35:57.226+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13021||1|session_id=R000c01a1-08-6681c1b7 monitor_mode=Disabled auth_type= roles=[BRC] Wired - Access, [User Authenticated] audit_apt=UNKNOWN spt=UNKNOWN enf_profiles=[Update Endpoint Known], [BRC] Wired - Access, [Wired] Hostname Update timestamp=2024-07-01 06:36:07.911+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13021||1|session_id=R000c01a5-08-6681c1e9 monitor_mode=Disabled auth_type= roles=[Other], [User Authenticated] audit_apt=UNKNOWN spt=UNKNOWN enf_profiles=[BRC] Wired - AMP Guest timestamp=2024-07-01 06:36:57.24+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13021||1|session_id=R000c01a7-08-6681c1f7 monitor_mode=Disabled auth_type= roles=[Other], [User Authenticated] audit_apt=UNKNOWN spt=UNKNOWN enf_profiles=[JSC] Wired - AMP Guest timestamp=2024-07-01 06:37:11.276+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13021||1|session_id=R000c01aa-08-6681c20f monitor_mode=Disabled auth_type= roles=[JSC] Wired - Access, [User Authenticated] audit_apt=UNKNOWN spt=UNKNOWN enf_profiles=[Update Endpoint Known], [JSC] Wired - Access, [Wired] Hostname Update timestamp=2024-07-01 06:37:35.728+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13027||1|session_id=R000c019f-08-6681c1ad req_source=RADIUS user_name=00e0429250b6 service_name=[BRC] Wired MAC Auth alerts_present=0 nas_ip=10.27.100.10 nas_port=332 conn_status=Unknown login_status=ACCEPT error_code=0 mac_address=00e0429250b6 timestamp=2024-07-01 06:35:57+10 write_timestamp=2024-07-01 06:35:58.861334+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13027||1|session_id=R000c01a1-08-6681c1b7 req_source=RADIUS user_name=00901d03e51f service_name=[BRC] Wired MAC Auth alerts_present=0 nas_ip=10.27.100.10 nas_port=363 conn_status=Unknown login_status=ACCEPT error_code=0 mac_address=00901d03e51f timestamp=2024-07-01 06:36:07+10 write_timestamp=2024-07-01 06:36:08.916606+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13027||1|session_id=R000c01a3-08-6681c1dc req_source=RADIUS user_name=40f2e9cd17fe service_name=[BRC] Wired MAC Auth alerts_present=0 nas_ip=10.27.100.10 nas_port=235 conn_status=Unknown login_status=ACCEPT error_code=0 mac_address=40f2e9cd17fe timestamp=2024-07-01 06:36:44+10 write_timestamp=2024-07-01 06:36:45.011795+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13027||1|session_id=R000c01a4-08-6681c1e3 req_source=RADIUS user_name=00901d01ceeb service_name=[JSC] Wired MAC Auth alerts_present=0 nas_ip=10.18.100.10 nas_port=603 conn_status=Unknown login_status=ACCEPT error_code=0 mac_address=00901d01ceeb timestamp=2024-07-01 06:36:51+10 write_timestamp=2024-07-01 06:36:53.038216+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13027||1|session_id=R000c01a6-08-6681c1ed req_source=RADIUS user_name=204c03a09dc3 service_name=AMP-IoT MAC Auth alerts_present=0 nas_ip=10.18.102.13 nas_port=0 conn_status=Unknown login_status=ACCEPT error_code=0 mac_address=204c03a09dc3 timestamp=2024-07-01 06:37:01+10 write_timestamp=2024-07-01 06:37:03.08994+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13027||1|session_id=R000c01a7-08-6681c1f7 req_source=RADIUS user_name=0001808919be service_name=[JSC] Wired MAC Auth alerts_present=0 nas_ip=10.18.100.10 nas_port=716 conn_status=Unknown login_status=ACCEPT error_code=0 mac_address=0001808919be timestamp=2024-07-01 06:37:11+10 write_timestamp=2024-07-01 06:37:13.125247+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13027||1|session_id=R000c01a8-08-6681c1fd req_source=RADIUS user_name=00901d03e51f service_name=[BRC] Wired MAC Auth alerts_present=0 nas_ip=10.27.100.10 nas_port=363 conn_status=Unknown login_status=ACCEPT error_code=0 mac_address=00901d03e51f timestamp=2024-07-01 06:37:17+10 write_timestamp=2024-07-01 06:37:19.148635+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13027||1|session_id=R000c01a9-08-6681c205 req_source=RADIUS user_name=00901d02ab88 service_name=[BRC] Wired MAC Auth alerts_present=0 nas_ip=10.27.100.10 nas_port=325 conn_status=Unknown login_status=ACCEPT error_code=0 mac_address=00901d02ab88 timestamp=2024-07-01 06:37:25+10 write_timestamp=2024-07-01 06:37:27.173416+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13027||1|session_id=R000c01aa-08-6681c20f req_source=RADIUS user_name=38d547a9f8a4 service_name=[JSC] Wired MAC Auth alerts_present=0 nas_ip=10.18.100.10 nas_port=601 conn_status=Unknown login_status=ACCEPT error_code=0 mac_address=38d547a9f8a4 timestamp=2024-07-01 06:37:35+10 write_timestamp=2024-07-01 06:37:37.20244+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13025||1|id=11793774 session_id=R000c0143-08-6681be3d acct_session_id=FC7FF1E3E343-204C03A09DC3-6681BE40-1F696 type=RADIUS attr_name=Class attr_value=0x1ebfcaeb0cc047239325621b84d4f028c60b0000000000005230303063303134332d30382d36363831626533640000000000000000000000 timestamp=2024-07-01 06:36:54.239+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13025||1|id=11793783 session_id=R00085bd1-07-6681be10 acct_session_id=FC7FF1E3A052-3C58C2399FB3-6681C0D7-8177A type=RADIUS attr_name=Aruba-Essid-Name attr_value=AMP-Connect timestamp=2024-07-01 06:37:05.594+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13025||1|id=11793784 session_id=R00085bd1-07-6681be10 acct_session_id=FC7FF1E3A052-3C58C2399FB3-6681C0D7-8177A type=RADIUS attr_name=Aruba-Location-Id attr_value=AUJSC02-AP5104 timestamp=2024-07-01 06:37:05.594+10
<143>Jul 01 2024 06:37:44 10.152.23.184 CEF:0|Aruba Networks|ClearPass|6.11.7.257550|13025||1|id=11793785 session_id=R00085bd1-07-6681be10 acct_session_id=FC7FF1E3A052-3C58C2399FB3-6681C0D7-8177A type=RADIUS attr_name=Aruba-User-Vlan attr_value=210 timestamp=2024-07-01 06:37:05.594+10
